chr	source	feature	start	end	score	strand	frame	group	log_RPKM	expression
chr11	.	miRNA	101390551	101390636	.	-	.	Name=hsa-mir-3920;ID=MI0016427	0.101957037358707	0
chr3	.	miRNA	99683158	99683242	.	-	.	Name=hsa-mir-3921;ID=MI0016428	0.0575052747878735	0
chr3	.	miRNA	79557037	79557119	.	+	.	Name=hsa-mir-3923;ID=MI0016430	0.101957037358707	0
chr9	.	miRNA	94398546	94398627	.	-	.	Name=hsa-mir-3910-2;ID=MI0016431	0.197267217163032	0
chr10	.	miRNA	59064239	59064319	.	-	.	Name=hsa-mir-3924;ID=MI0016432	0.505375298960379	0
chr8	.	miRNA	12584741	12584813	.	-	.	Name=hsa-mir-3926-1;ID=MI0016434	0.551895314595272	0
chr8	.	miRNA	12584746	12584808	.	+	.	Name=hsa-mir-3926-2;ID=MI0016437	1.24708934166171	1
chr18	.	miRNA	33514051	33514105	.	-	.	Name=hsa-mir-3929;ID=MI0016439	0.747580612348468	0
chr16	.	miRNA	56279432	56279535	.	+	.	Name=hsa-mir-3935;ID=MI0016591	1.01702016414717	1
chr5	.	miRNA	131701182	131701291	.	-	.	Name=hsa-mir-3936;ID=MI0016592	1.80837671157086	1
chrX	.	miRNA	39520470	39520575	.	+	.	Name=hsa-mir-3937;ID=MI0016593	0.0575052747878735	0
chr3	.	miRNA	55886520	55886622	.	-	.	Name=hsa-mir-3938;ID=MI0016594	0.101957037358707	0
chr14	.	miRNA	48230198	48230307	.	-	.	Name=hsa-mir-548y;ID=MI0016595	0.101957037358707	0
chr6	.	miRNA	167411295	167411400	.	-	.	Name=hsa-mir-3939;ID=MI0016596	1.01702016414717	1
chr10	.	miRNA	124176481	124176583	.	+	.	Name=hsa-mir-3941;ID=MI0016598	1.01702016414717	1
chr7	.	miRNA	43190494	43190593	.	+	.	Name=hsa-mir-3943;ID=MI0016600	0.0575052747878735	0
chr4	.	miRNA	185772167	185772264	.	-	.	Name=hsa-mir-3945;ID=MI0016602	0.0575052747878735	0
chr12	.	miRNA	65016289	65016385	.	-	.	Name=hsa-mir-548z;ID=MI0016688	0.0575052747878735	0
chr8	.	miRNA	124360274	124360370	.	+	.	Name=hsa-mir-548aa-1;ID=MI0016689	-0.0258763341511775	0
chr17	.	miRNA	65467605	65467701	.	+	.	Name=hsa-mir-548aa-2;ID=MI0016690	-0.0258763341511775	0
chr10	.	miRNA	23682334	23682396	.	+	.	Name=hsa-mir-1254-2;ID=MI0016747	0.0149456603690776	0
chr17	.	miRNA	78072627	78072676	.	+	.	Name=hsa-mir-1268b;ID=MI0016748	4.05741561890868	2
chr4	.	miRNA	5925002	5925055	.	-	.	Name=hsa-mir-378d-1;ID=MI0016749	4.66296378725542	2
chr5	.	miRNA	169455492	169455570	.	+	.	Name=hsa-mir-378e;ID=MI0016750	2.32953444337919	1
chr3	.	miRNA	103242877	103242960	.	-	.	Name=hsa-mir-548ab;ID=MI0016752	0.101957037358707	0
chr1	.	miRNA	5624131	5624203	.	+	.	Name=hsa-mir-4417;ID=MI0016753	0.302627732820859	0
chr1	.	miRNA	22592732	22592793	.	+	.	Name=hsa-mir-4418;ID=MI0016754	0.302627732820859	0
chr1	.	miRNA	23384351	23384427	.	-	.	Name=hsa-mir-4419a;ID=MI0016755	0.359786146660807	0
chr1	.	miRNA	24255560	24255637	.	+	.	Name=hsa-mir-378f;ID=MI0016756	1.70338727942164	1
chr1	.	miRNA	31212003	31212079	.	-	.	Name=hsa-mir-4420;ID=MI0016757	0.101957037358707	0
chr1	.	miRNA	51525509	51525577	.	+	.	Name=hsa-mir-4421;ID=MI0016758	2.62596661227197	1
chr1	.	miRNA	55691314	55691396	.	+	.	Name=hsa-mir-4422;ID=MI0016759	1.7579149654277	1
chr1	.	miRNA	95211416	95211456	.	-	.	Name=hsa-mir-378g;ID=MI0016761	2.20766163228315	1
chr1	.	miRNA	117102646	117102733	.	-	.	Name=hsa-mir-548ac;ID=MI0016762	0.101957037358707	0
chr1	.	miRNA	178646884	178646969	.	+	.	Name=hsa-mir-4424;ID=MI0016763	0.505375298960379	0
chr1	.	miRNA	25349994	25350077	.	+	.	Name=hsa-mir-4425;ID=MI0016764	2.40085478478178	1
chr1	.	miRNA	192685458	192685520	.	+	.	Name=hsa-mir-4426;ID=MI0016765	1.05599576289115	0
chr1	.	miRNA	233759898	233759965	.	+	.	Name=hsa-mir-4427;ID=MI0016766	0.551895314595272	0
chr1	.	miRNA	237634419	237634491	.	+	.	Name=hsa-mir-4428;ID=MI0016767	0.101957037358707	0
chr2	.	miRNA	11680731	11680803	.	-	.	Name=hsa-mir-4429;ID=MI0016768	0.197267217163032	0
chr2	.	miRNA	33643583	33643631	.	+	.	Name=hsa-mir-4430;ID=MI0016769	0.302627732820859	0
chr2	.	miRNA	35696471	35696552	.	+	.	Name=hsa-mir-548ad;ID=MI0016770	0.798166653589054	0
chr2	.	miRNA	52929660	52929753	.	-	.	Name=hsa-mir-4431;ID=MI0016771	0.101957037358707	0
chr2	.	miRNA	60614497	60614580	.	-	.	Name=hsa-mir-4432;ID=MI0016772	0.197267217163032	0
chr2	.	miRNA	64752647	64752699	.	+	.	Name=hsa-mir-4434;ID=MI0016774	0.302627732820859	0
chr2	.	miRNA	87929274	87929353	.	+	.	Name=hsa-mir-4435-1;ID=MI0016775	1.6067157863434	1
chr2	.	miRNA	89111884	89111968	.	+	.	Name=hsa-mir-4436a;ID=MI0016776	0.1484770529936	0
chr2	.	miRNA	112078590	112078663	.	-	.	Name=hsa-mir-4435-2;ID=MI0016777	1.6067157863434	1
chr2	.	miRNA	182170320	182170379	.	-	.	Name=hsa-mir-4437;ID=MI0016778	0.1484770529936	0
chr2	.	miRNA	185243702	185243771	.	+	.	Name=hsa-mir-548ae-1;ID=MI0016779	0.1484770529936	0
chr5	.	miRNA	57825870	57825936	.	-	.	Name=hsa-mir-548ae-2;ID=MI0016780	0.1484770529936	0
chr2	.	miRNA	214622791	214622883	.	+	.	Name=hsa-mir-4438;ID=MI0016781	0.1484770529936	0
chr2	.	miRNA	225875178	225875257	.	-	.	Name=hsa-mir-4439;ID=MI0016782	0.101957037358707	0
chr2	.	miRNA	239990513	239990610	.	-	.	Name=hsa-mir-4440;ID=MI0016783	0.101957037358707	0
chr2	.	miRNA	240007523	240007622	.	-	.	Name=hsa-mir-4441;ID=MI0016784	0.359786146660807	0
chr3	.	miRNA	25706364	25706430	.	-	.	Name=hsa-mir-4442;ID=MI0016785	1.46247960231547	1
chr3	.	miRNA	48238054	48238106	.	+	.	Name=hsa-mir-4443;ID=MI0016786	1.61692115771592	1
chr2	.	miRNA	178077454	178077527	.	+	.	Name=hsa-mir-4444-1;ID=MI0016787	2.25203704376743	1
chr3	.	miRNA	116569124	116569214	.	-	.	Name=hsa-mir-4447;ID=MI0016790	0.359786146660807	0
chr3	.	miRNA	183604588	183604673	.	+	.	Name=hsa-mir-4448;ID=MI0016791	1.2999606728177	1
chr4	.	miRNA	53578849	53578914	.	+	.	Name=hsa-mir-4449;ID=MI0016792	1.20056932602682	1
chr4	.	miRNA	61788337	61788402	.	+	.	Name=hsa-mir-548ag-1;ID=MI0016793	0.1484770529936	0
chr20	.	miRNA	59139620	59139683	.	+	.	Name=hsa-mir-548ag-2;ID=MI0016794	0.1484770529936	0
chr4	.	miRNA	77494721	77494785	.	+	.	Name=hsa-mir-4450;ID=MI0016795	0.101957037358707	0
chr4	.	miRNA	86643621	86643686	.	+	.	Name=hsa-mir-4451;ID=MI0016797	0.359786146660807	0
chr4	.	miRNA	87463635	87463705	.	-	.	Name=hsa-mir-4452;ID=MI0016798	0.0575052747878735	0
chr4	.	miRNA	153457580	153457668	.	+	.	Name=hsa-mir-4453;ID=MI0016799	0.893476833393378	0
chr4	.	miRNA	164014726	164014780	.	-	.	Name=hsa-mir-4454;ID=MI0016800	6.79974658677861	2
chr4	.	miRNA	185859537	185859594	.	-	.	Name=hsa-mir-4455;ID=MI0016801	0.359786146660807	0
chr5	.	miRNA	535955	535997	.	-	.	Name=hsa-mir-4456;ID=MI0016802	0.359786146660807	0
chr5	.	miRNA	1309425	1309492	.	-	.	Name=hsa-mir-4457;ID=MI0016803	0.509464810949201	0
chr5	.	miRNA	8461038	8461112	.	+	.	Name=hsa-mir-4458;ID=MI0016804	2.39114936192659	1
chr5	.	miRNA	53371348	53371413	.	-	.	Name=hsa-mir-4459;ID=MI0016805	0.101957037358707	0
chr5	.	miRNA	128732755	128732840	.	-	.	Name=hsa-mir-4460;ID=MI0016806	0.101957037358707	0
chr5	.	miRNA	134263729	134263802	.	+	.	Name=hsa-mir-4461;ID=MI0016807	5.06120453306115	2
chr5	.	miRNA	154209018	154209100	.	+	.	Name=hsa-mir-378h;ID=MI0016808	0.1484770529936	0
chr6	.	miRNA	32717689	32717756	.	-	.	Name=hsa-mir-3135b;ID=MI0016809	0.101957037358707	0
chr6	.	miRNA	37523141	37523198	.	-	.	Name=hsa-mir-4462;ID=MI0016810	0.0575052747878735	0
chr6	.	miRNA	76138123	76138189	.	+	.	Name=hsa-mir-4463;ID=MI0016811	0.359786146660807	0
chr6	.	miRNA	91022461	91022552	.	+	.	Name=hsa-mir-4464;ID=MI0016812	0.1484770529936	0
chr6	.	miRNA	99572485	99572572	.	+	.	Name=hsa-mir-548ai;ID=MI0016813	5.13195383628286	2
chr6	.	miRNA	141004951	141005020	.	+	.	Name=hsa-mir-4465;ID=MI0016816	0.101957037358707	0
chr6	.	miRNA	157100812	157100865	.	-	.	Name=hsa-mir-4466;ID=MI0016817	0.302627732820859	0
chr7	.	miRNA	102111916	102111978	.	+	.	Name=hsa-mir-4467;ID=MI0016818	0.101957037358707	0
chr7	.	miRNA	137808504	137808567	.	+	.	Name=hsa-mir-4468;ID=MI0016819	0.302627732820859	0
chr8	.	miRNA	42751340	42751418	.	-	.	Name=hsa-mir-4469;ID=MI0016820	0.101957037358707	0
chr8	.	miRNA	62627347	62627418	.	+	.	Name=hsa-mir-4470;ID=MI0016821	1.3986075913542	1
chr8	.	miRNA	101394991	101395073	.	+	.	Name=hsa-mir-4471;ID=MI0016822	0.101957037358707	0
chr8	.	miRNA	143257700	143257779	.	+	.	Name=hsa-mir-4472-1;ID=MI0016823	0.302627732820859	0
chr12	.	miRNA	116866057	116866123	.	-	.	Name=hsa-mir-4472-2;ID=MI0016824	0.302627732820859	0
chr9	.	miRNA	20411146	20411236	.	-	.	Name=hsa-mir-4473;ID=MI0016825	5.44695917863531	2
chr9	.	miRNA	36823536	36823596	.	-	.	Name=hsa-mir-4475;ID=MI0016827	0.101957037358707	0
chr9	.	miRNA	36893459	36893528	.	-	.	Name=hsa-mir-4476;ID=MI0016828	0.101957037358707	0
chr9	.	miRNA	68415308	68415388	.	-	.	Name=hsa-mir-4477a;ID=MI0016829	0.505375298960379	0
chr9	.	miRNA	68415308	68415388	.	+	.	Name=hsa-mir-4477b;ID=MI0016830	3.07347191817347	1
chr9	.	miRNA	124882361	124882446	.	-	.	Name=hsa-mir-4478;ID=MI0016831	0.359786146660807	0
chr9	.	miRNA	137741144	137741215	.	-	.	Name=hsa-mir-3689c;ID=MI0016832	0.101957037358707	0
chr9	.	miRNA	137741455	137741528	.	-	.	Name=hsa-mir-3689d-1;ID=MI0016834	0.101957037358707	0
chr9	.	miRNA	137742123	137742202	.	-	.	Name=hsa-mir-3689d-2;ID=MI0016835	0.101957037358707	0
chr9	.	miRNA	137742416	137742487	.	-	.	Name=hsa-mir-3689e;ID=MI0016836	0.101957037358707	0
chr9	.	miRNA	137742588	137742653	.	-	.	Name=hsa-mir-3689f;ID=MI0016837	0.101957037358707	0
chr9	.	miRNA	139781185	139781255	.	+	.	Name=hsa-mir-4479;ID=MI0016838	1.80614731409844	1
chr10	.	miRNA	6194170	6194225	.	-	.	Name=hsa-mir-3155b;ID=MI0016839	0.710135506411353	0
chr10	.	miRNA	12172759	12172815	.	-	.	Name=hsa-mir-548ak;ID=MI0016840	0.551895314595272	0
chr10	.	miRNA	12620752	12620822	.	+	.	Name=hsa-mir-4480;ID=MI0016841	3.24091268529867	2
chr10	.	miRNA	12695137	12695196	.	-	.	Name=hsa-mir-4481;ID=MI0016842	0.359786146660807	0
chr10	.	miRNA	115537752	115537813	.	-	.	Name=hsa-mir-4483;ID=MI0016844	0.763204408262479	0
chr10	.	miRNA	127508309	127508391	.	+	.	Name=hsa-mir-4484;ID=MI0016845	5.31250232090832	2
chr11	.	miRNA	10529817	10529873	.	-	.	Name=hsa-mir-4485;ID=MI0016846	3.78248866647862	2
chr11	.	miRNA	19596857	19596919	.	+	.	Name=hsa-mir-4486;ID=MI0016847	0.359786146660807	0
chr11	.	miRNA	47422521	47422593	.	+	.	Name=hsa-mir-4487;ID=MI0016848	0.248560511550583	0
chr11	.	miRNA	61276068	61276129	.	+	.	Name=hsa-mir-4488;ID=MI0016849	0.302627732820859	0
chr11	.	miRNA	65416663	65416724	.	+	.	Name=hsa-mir-4489;ID=MI0016850	0.1484770529936	0
chr11	.	miRNA	74110282	74110378	.	+	.	Name=hsa-mir-548al;ID=MI0016851	1.48671665650589	1
chr11	.	miRNA	90288942	90289025	.	-	.	Name=hsa-mir-4490;ID=MI0016852	0.101957037358707	0
chr11	.	miRNA	111218482	111218549	.	+	.	Name=hsa-mir-4491;ID=MI0016853	0.101957037358707	0
chr11	.	miRNA	118781417	118781496	.	+	.	Name=hsa-mir-4492;ID=MI0016854	0.359786146660807	0
chr11	.	miRNA	123252148	123252220	.	-	.	Name=hsa-mir-4493;ID=MI0016855	0.1484770529936	0
chr12	.	miRNA	47757969	47758052	.	-	.	Name=hsa-mir-4494;ID=MI0016856	0.101957037358707	0
chr12	.	miRNA	98332834	98332899	.	-	.	Name=hsa-mir-4495;ID=MI0016857	0.1484770529936	0
chr12	.	miRNA	109029586	109029646	.	+	.	Name=hsa-mir-4496;ID=MI0016858	0.101957037358707	0
chr12	.	miRNA	110271153	110271241	.	+	.	Name=hsa-mir-4497;ID=MI0016859	0.767293920251301	0
chr12	.	miRNA	120593238	120593303	.	-	.	Name=hsa-mir-4498;ID=MI0016860	0.101957037358707	0
chr12	.	miRNA	128729051	128729118	.	+	.	Name=hsa-mir-4419b;ID=MI0016861	0.302627732820859	0
chr13	.	miRNA	21007917	21007985	.	-	.	Name=hsa-mir-4499;ID=MI0016862	0.359786146660807	0
chr13	.	miRNA	88270920	88270995	.	-	.	Name=hsa-mir-4500;ID=MI0016863	5.15790648683916	2
chr13	.	miRNA	97079483	97079546	.	+	.	Name=hsa-mir-4501;ID=MI0016864	0.1484770529936	0
chr13	.	miRNA	115039303	115039383	.	+	.	Name=hsa-mir-4502;ID=MI0016865	0.101957037358707	0
chr14	.	miRNA	37421514	37421596	.	-	.	Name=hsa-mir-4503;ID=MI0016866	0.792032374919302	0
chr14	.	miRNA	50766573	50766664	.	-	.	Name=hsa-mir-4504;ID=MI0016867	3.04607310863632	1
chr14	.	miRNA	74225450	74225522	.	+	.	Name=hsa-mir-4505;ID=MI0016868	0.302627732820859	0
chr14	.	miRNA	94414572	94414648	.	-	.	Name=hsa-mir-4506;ID=MI0016869	0.197267217163032	0
chr14	.	miRNA	101280828	101280911	.	+	.	Name=hsa-mir-2392;ID=MI0016870	0.197267217163032	0
chr14	.	miRNA	106324293	106324344	.	-	.	Name=hsa-mir-4507;ID=MI0016871	0.197267217163032	0
chr15	.	miRNA	23807209	23807278	.	-	.	Name=hsa-mir-4508;ID=MI0016872	0.763204408262479	0
chr15	.	miRNA	22675148	22675241	.	-	.	Name=hsa-mir-4509-1;ID=MI0016873	0.101957037358707	0
chr15	.	miRNA	28671637	28671730	.	+	.	Name=hsa-mir-4509-2;ID=MI0016874	0.101957037358707	0
chr15	.	miRNA	28735898	28735991	.	-	.	Name=hsa-mir-4509-3;ID=MI0016875	0.101957037358707	0
chr15	.	miRNA	36219057	36219124	.	+	.	Name=hsa-mir-4510;ID=MI0016876	1.01702016414717	1
chr15	.	miRNA	66011584	66011670	.	-	.	Name=hsa-mir-4511;ID=MI0016877	0.509464810949201	0
chr15	.	miRNA	66789296	66789372	.	-	.	Name=hsa-mir-4512;ID=MI0016878	1.19647143483872	1
chr15	.	miRNA	75081013	75081098	.	-	.	Name=hsa-mir-4513;ID=MI0016879	0.101957037358707	0
chr15	.	miRNA	81289758	81289814	.	-	.	Name=hsa-mir-4514;ID=MI0016880	0.302627732820859	0
chr15	.	miRNA	83736087	83736167	.	+	.	Name=hsa-mir-4515;ID=MI0016881	0.101957037358707	0
chr16	.	miRNA	2183120	2183205	.	+	.	Name=hsa-mir-4516;ID=MI0016882	0.359786146660807	0
chr16	.	miRNA	28969904	28969982	.	+	.	Name=hsa-mir-4517;ID=MI0016883	3.76040234100725	2
chr16	.	miRNA	30515240	30515322	.	+	.	Name=hsa-mir-4518;ID=MI0016884	-0.0650970473044588	0
chr16	.	miRNA	30886587	30886644	.	-	.	Name=hsa-mir-4519;ID=MI0016885	0.70604599442253	0
chr17	.	miRNA	8090263	8090322	.	+	.	Name=hsa-mir-4521;ID=MI0016887	9.32860523288082	2
chr17	.	miRNA	12820585	12820659	.	-	.	Name=hsa-mir-1269b;ID=MI0016888	5.88383641748695	2
chr17	.	miRNA	25620936	25621022	.	-	.	Name=hsa-mir-4522;ID=MI0016889	0.555984826584094	0
chr17	.	miRNA	27717680	27717748	.	+	.	Name=hsa-mir-4523;ID=MI0016890	0.1484770529936	0
chr17	.	miRNA	80626109	80626183	.	-	.	Name=hsa-mir-4525;ID=MI0016892	0.1484770529936	0
chr18	.	miRNA	13611113	13611199	.	+	.	Name=hsa-mir-4526;ID=MI0016893	0.101957037358707	0
chr18	.	miRNA	44906867	44906936	.	+	.	Name=hsa-mir-4527;ID=MI0016894	0.101957037358707	0
chr18	.	miRNA	50763471	50763560	.	+	.	Name=hsa-mir-4528;ID=MI0016895	0.101957037358707	0
chr19	.	miRNA	39900263	39900318	.	-	.	Name=hsa-mir-4530;ID=MI0016897	0.302627732820859	0
chr19	.	miRNA	45156956	45157002	.	-	.	Name=hsa-mir-4531;ID=MI0016898	0.359786146660807	0
chr20	.	miRNA	56470450	56470500	.	+	.	Name=hsa-mir-4532;ID=MI0016899	2.30481958874455	1
chr20	.	miRNA	59053169	59053239	.	+	.	Name=hsa-mir-4533;ID=MI0016900	0.101957037358707	0
chr22	.	miRNA	38384801	38384860	.	+	.	Name=hsa-mir-4534;ID=MI0016901	0.359786146660807	0
chr22	.	miRNA	42319226	42319301	.	-	.	Name=hsa-mir-378i;ID=MI0016902	0.1484770529936	0
chr22	.	miRNA	49176107	49176165	.	+	.	Name=hsa-mir-4535;ID=MI0016903	0.359786146660807	0
chrX	.	miRNA	39696815	39696867	.	+	.	Name=hsa-mir-1587;ID=MI0016905	0.197267217163032	0
chrX	.	miRNA	105883044	105883126	.	+	.	Name=hsa-mir-548an;ID=MI0016907	0.197267217163032	0
chr14	.	miRNA	106325653	106325722	.	-	.	Name=hsa-mir-4537;ID=MI0016908	0.101957037358707	0
chr14	.	miRNA	106324334	106324411	.	-	.	Name=hsa-mir-4538;ID=MI0016909	0.101957037358707	0
chr14	.	miRNA	106323682	106323741	.	-	.	Name=hsa-mir-4539;ID=MI0016910	0.101957037358707	0
chr9	.	miRNA	36864251	36864305	.	-	.	Name=hsa-mir-4540;ID=MI0016911	0.1484770529936	0
chr9	.	miRNA	130548112	130548202	.	+	.	Name=hsa-mir-3960;ID=MI0016964	0.604774990753526	0
chr1	.	miRNA	17604384	17604470	.	+	.	Name=hsa-mir-3972;ID=MI0016990	0.101957037358707	0
chr11	.	miRNA	36031648	36031754	.	+	.	Name=hsa-mir-3973;ID=MI0016991	0.0575052747878735	0
chr12	.	miRNA	17826233	17826328	.	+	.	Name=hsa-mir-3974;ID=MI0016992	0.0575052747878735	0
chr18	.	miRNA	33171701	33171770	.	+	.	Name=hsa-mir-3975;ID=MI0016993	0.101957037358707	0
chr18	.	miRNA	5840694	5840832	.	+	.	Name=hsa-mir-3976;ID=MI0016994	0.0149456603690776	0
chr5	.	miRNA	82135974	82136043	.	+	.	Name=hsa-mir-3977;ID=MI0016995	0.0575052747878735	0
chrX	.	miRNA	109325346	109325446	.	+	.	Name=hsa-mir-3978;ID=MI0016996	0.0149456603690776	0
chr5	.	miRNA	174178737	174178790	.	+	.	Name=hsa-mir-4634;ID=MI0017261	0.248560511550583	0
chr5	.	miRNA	1063011	1063089	.	-	.	Name=hsa-mir-4635;ID=MI0017262	0.551895314595272	0
chr5	.	miRNA	9053928	9054007	.	-	.	Name=hsa-mir-4636;ID=MI0017263	0.101957037358707	0
chr5	.	miRNA	14826038	14826121	.	-	.	Name=hsa-mir-4637;ID=MI0017264	2.63135948065621	1
chr6	.	miRNA	41566461	41566526	.	+	.	Name=hsa-mir-4641;ID=MI0017268	0.0149456603690776	0
chr6	.	miRNA	44403378	44403459	.	+	.	Name=hsa-mir-4642;ID=MI0017269	0.505375298960379	0
chr6	.	miRNA	92231378	92231455	.	+	.	Name=hsa-mir-4643;ID=MI0017270	0.101957037358707	0
chr6	.	miRNA	170639849	170639932	.	+	.	Name=hsa-mir-4644;ID=MI0017271	0.0575052747878735	0
chr6	.	miRNA	44221943	44222022	.	-	.	Name=hsa-mir-4647;ID=MI0017274	0.0575052747878735	0
chr7	.	miRNA	2566708	2566779	.	+	.	Name=hsa-mir-4648;ID=MI0017275	0.197267217163032	0
chr7	.	miRNA	75544515	75544587	.	+	.	Name=hsa-mir-4651;ID=MI0017279	0.604774990753526	0
chr1	.	miRNA	162126897	162126972	.	+	.	Name=hsa-mir-4654;ID=MI0017282	0.101957037358707	0
chr7	.	miRNA	4828196	4828270	.	-	.	Name=hsa-mir-4656;ID=MI0017284	0.0575052747878735	0
chr7	.	miRNA	44921347	44921399	.	-	.	Name=hsa-mir-4657;ID=MI0017285	0.0575052747878735	0
chr7	.	miRNA	99754228	99754292	.	-	.	Name=hsa-mir-4658;ID=MI0017286	0.75371489101822	0
chr8	.	miRNA	8905955	8906028	.	+	.	Name=hsa-mir-4660;ID=MI0017288	0.460923536389545	0
chr8	.	miRNA	124228028	124228103	.	-	.	Name=hsa-mir-4663;ID=MI0017292	0.418363921970749	0
chr8	.	miRNA	125834220	125834300	.	-	.	Name=hsa-mir-4662b;ID=MI0017293	0.798166653589054	0
chr9	.	miRNA	137271257	137271318	.	+	.	Name=hsa-mir-4669;ID=MI0017300	0.101957037358707	0
chr9	.	miRNA	130631694	130631774	.	-	.	Name=hsa-mir-4672;ID=MI0017303	1.6545971152522	1
chr9	.	miRNA	139414020	139414078	.	-	.	Name=hsa-mir-4673;ID=MI0017304	0.101957037358707	0
chr9	.	miRNA	139440625	139440711	.	-	.	Name=hsa-mir-4674;ID=MI0017305	0.1484770529936	0
chr10	.	miRNA	20840899	20840975	.	+	.	Name=hsa-mir-4675;ID=MI0017306	0.101957037358707	0
chr10	.	miRNA	89263638	89263711	.	+	.	Name=hsa-mir-4678;ID=MI0017309	0.101957037358707	0
chr10	.	miRNA	90823093	90823167	.	+	.	Name=hsa-mir-4679-1;ID=MI0017310	0.505375298960379	0
chr10	.	miRNA	90823092	90823168	.	-	.	Name=hsa-mir-4679-2;ID=MI0017311	0.505375298960379	0
chr10	.	miRNA	121137484	121137555	.	+	.	Name=hsa-mir-4681;ID=MI0017313	0.101957037358707	0
chr10	.	miRNA	121718025	121718104	.	+	.	Name=hsa-mir-4682;ID=MI0017314	0.0575052747878735	0
chr10	.	miRNA	35930100	35930180	.	-	.	Name=hsa-mir-4683;ID=MI0017315	0.0575052747878735	0
chr11	.	miRNA	2194293	2194368	.	+	.	Name=hsa-mir-4686;ID=MI0017318	0.0575052747878735	0
chr11	.	miRNA	46397952	46398034	.	+	.	Name=hsa-mir-4688;ID=MI0017321	0.101957037358707	0
chr1	.	miRNA	5922732	5922801	.	-	.	Name=hsa-mir-4689;ID=MI0017322	0.101957037358707	0
chr11	.	miRNA	72494575	72494637	.	+	.	Name=hsa-mir-4692;ID=MI0017325	0.101957037358707	0
chr11	.	miRNA	74431313	74431382	.	-	.	Name=hsa-mir-4696;ID=MI0017329	0.101957037358707	0
chr12	.	miRNA	47581595	47581674	.	+	.	Name=hsa-mir-4698;ID=MI0017331	0.0575052747878735	0
chr12	.	miRNA	54625181	54625260	.	-	.	Name=hsa-mir-3198-2;ID=MI0017335	0.101957037358707	0
chr13	.	miRNA	102698284	102698354	.	-	.	Name=hsa-mir-4705;ID=MI0017338	0.505375298960379	0
chr14	.	miRNA	65511406	65511487	.	+	.	Name=hsa-mir-4706;ID=MI0017339	-0.0258763341511775	0
chr14	.	miRNA	105144031	105144086	.	-	.	Name=hsa-mir-4710;ID=MI0017344	0.70604599442253	0
chr16	.	miRNA	12814178	12814228	.	+	.	Name=hsa-mir-4718;ID=MI0017353	0.1484770529936	0
chr16	.	miRNA	76902833	76902916	.	+	.	Name=hsa-mir-4719;ID=MI0017354	0.101957037358707	0
chr16	.	miRNA	28855240	28855328	.	-	.	Name=hsa-mir-4721;ID=MI0017356	1.01947386915187	1
chr17	.	miRNA	27188389	27188456	.	+	.	Name=hsa-mir-451b;ID=MI0017360	0.101957037358707	0
chr17	.	miRNA	57443444	57443515	.	+	.	Name=hsa-mir-4729;ID=MI0017366	0.101957037358707	0
chr17	.	miRNA	78393218	78393293	.	+	.	Name=hsa-mir-4730;ID=MI0017367	0.465013048378368	0
chr17	.	miRNA	36858515	36858584	.	-	.	Name=hsa-mir-4734;ID=MI0017371	0.509464810949201	0
chr17	.	miRNA	56413337	56413383	.	-	.	Name=hsa-mir-4736;ID=MI0017373	0.248560511550583	0
chr17	.	miRNA	58120386	58120466	.	-	.	Name=hsa-mir-4737;ID=MI0017374	0.197267217163032	0
chr17	.	miRNA	77680985	77681058	.	-	.	Name=hsa-mir-4739;ID=MI0017377	-0.0258763341511775	0
chr18	.	miRNA	20513312	20513401	.	+	.	Name=hsa-mir-4741;ID=MI0017379	1.44072779290841	1
chr18	.	miRNA	46576057	46576138	.	-	.	Name=hsa-mir-4744;ID=MI0017382	0.750652455347819	0
chr19	.	miRNA	10890930	10891011	.	+	.	Name=hsa-mir-4748;ID=MI0017387	0.1484770529936	0
chr19	.	miRNA	50436321	50436394	.	+	.	Name=hsa-mir-4751;ID=MI0017390	0.0149456603690776	0
chr19	.	miRNA	54785964	54786035	.	+	.	Name=hsa-mir-4752;ID=MI0017391	0.101957037358707	0
chr19	.	miRNA	58898137	58898225	.	-	.	Name=hsa-mir-4754;ID=MI0017394	0.0575052747878735	0
chr21	.	miRNA	28326280	28326362	.	+	.	Name=hsa-mir-4759;ID=MI0017400	0.1484770529936	0
chr2	.	miRNA	32860322	32860398	.	+	.	Name=hsa-mir-4765;ID=MI0017406	1.491313834149	1
chrX	.	miRNA	7065901	7065978	.	+	.	Name=hsa-mir-4767;ID=MI0017408	2.307181490244	1
chrX	.	miRNA	6301947	6302004	.	-	.	Name=hsa-mir-4770;ID=MI0017411	0.302627732820859	0
chr2	.	miRNA	87421909	87421982	.	+	.	Name=hsa-mir-4771-1;ID=MI0017412	0.1484770529936	0
chr2	.	miRNA	112528638	112528711	.	-	.	Name=hsa-mir-4771-2;ID=MI0017413	0.1484770529936	0
chr2	.	miRNA	152224848	152224925	.	+	.	Name=hsa-mir-4773-1;ID=MI0017415	0.505375298960379	0
chr2	.	miRNA	152224848	152224925	.	-	.	Name=hsa-mir-4773-2;ID=MI0017416	0.505375298960379	0
chr2	.	miRNA	208619531	208619605	.	+	.	Name=hsa-mir-4775;ID=MI0017418	0.509464810949201	0
chr2	.	miRNA	86420149	86420231	.	-	.	Name=hsa-mir-4779;ID=MI0017423	0.798166653589054	0
chr2	.	miRNA	88382038	88382118	.	-	.	Name=hsa-mir-4780;ID=MI0017424	0.101957037358707	0
